 Resolving package versions...
 Installed Missings ──────────────────── v0.4.3
 Installed DataAPI ───────────────────── v1.1.0
 Installed TableTraits ───────────────── v1.0.0
 Installed Arpack ────────────────────── v0.3.1
 Installed NearestNeighbors ──────────── v0.4.3
 Installed CombineML ─────────────────── v1.3.0
 Installed DataFrames ────────────────── v0.19.4
 Installed PDMats ────────────────────── v0.9.10
 Installed CommonSubexpressions ──────── v0.2.0
 Installed BinaryProvider ────────────── v0.5.8
 Installed LineSearches ──────────────── v7.0.1
 Installed StatsBase ─────────────────── v0.32.0
 Installed DecisionTree ──────────────── v0.9.1
 Installed Blosc ─────────────────────── v0.5.1
 Installed Colors ────────────────────── v0.9.6
 Installed ScikitLearnBase ───────────── v0.5.0
 Installed Conda ─────────────────────── v1.3.0
 Installed HDF5 ──────────────────────── v0.12.5
 Installed JLD ───────────────────────── v0.9.1
 Installed StatsFuns ─────────────────── v0.9.0
 Installed URIParser ─────────────────── v0.4.0
 Installed GaussianMixtures ──────────── v0.3.0
 Installed NLSolversBase ─────────────── v7.5.0
 Installed Requires ──────────────────── v0.5.2
 Installed PooledArrays ──────────────── v0.5.2
 Installed DataValueInterfaces ───────── v1.0.0
 Installed WinReg ────────────────────── v0.3.1
 Installed InvertedIndices ───────────── v1.0.0
 Installed Reexport ──────────────────── v0.2.0
 Installed PyCall ────────────────────── v1.91.2
 Installed Compat ────────────────────── v2.2.0
 Installed Rmath ─────────────────────── v0.5.1
 Installed ForwardDiff ───────────────── v0.10.6
 Installed OrderedCollections ────────── v1.1.0
 Installed Tables ────────────────────── v0.2.11
 Installed CSV ───────────────────────── v0.5.18
 Installed NBInclude ─────────────────── v2.1.0
 Installed IterTools ─────────────────── v1.3.0
 Installed Calculus ──────────────────── v0.5.1
 Installed FilePathsBase ─────────────── v0.7.0
 Installed RData ─────────────────────── v0.6.3
 Installed RecipesBase ───────────────── v0.7.0
 Installed WeakRefStrings ────────────── v0.6.1
 Installed DataStructures ────────────── v0.17.6
 Installed ShiftedArrays ─────────────── v1.0.0
 Installed FixedPointNumbers ─────────── v0.6.1
 Installed Parsers ───────────────────── v0.3.10
 Installed FillArrays ────────────────── v0.7.4
 Installed DiffEqDiffTools ───────────── v1.4.0
 Installed MultivariateStats ─────────── v0.7.0
 Installed TranscodingStreams ────────── v0.9.5
 Installed FastGaussQuadrature ───────── v0.4.0
 Installed Distributions ─────────────── v0.21.8
 Installed DiffRules ─────────────────── v0.1.0
 Installed StatsModels ───────────────── v0.6.7
 Installed JSON ──────────────────────── v0.21.0
 Installed TimeZones ─────────────────── v0.10.3
 Installed LaTeXStrings ──────────────── v1.0.3
 Installed CodecZlib ─────────────────── v0.6.0
 Installed ArrayInterface ────────────── v1.2.1
 Installed Mocking ───────────────────── v0.7.0
 Installed NaNMath ───────────────────── v0.3.3
 Installed DiffResults ───────────────── v0.0.4
 Installed IteratorInterfaceExtensions ─ v1.0.0
 Installed StaticArrays ──────────────── v0.12.1
 Installed Parameters ────────────────── v0.12.0
 Installed QuadGK ────────────────────── v2.1.1
 Installed MLBase ────────────────────── v0.8.0
 Installed CategoricalArrays ─────────── v0.7.3
 Installed PyPlot ────────────────────── v2.8.2
 Installed CMake ─────────────────────── v1.1.2
 Installed CMakeWrapper ──────────────── v0.2.3
 Installed VersionParsing ────────────── v1.1.3
 Installed SortingAlgorithms ─────────── v0.3.1
 Installed RCall ─────────────────────── v0.13.4
 Installed LazyArrays ────────────────── v0.13.1
 Installed EzXML ─────────────────────── v0.9.4
 Installed Distances ─────────────────── v0.8.2
 Installed SoftGlobalScope ───────────── v1.0.10
 Installed MacroTools ────────────────── v0.5.2
 Installed LegacyStrings ─────────────── v0.4.1
 Installed PositiveFactorizations ────── v0.2.3
 Installed SpecialFunctions ──────────── v0.8.0
 Installed ColorTypes ────────────────── v0.8.0
 Installed BinDeps ───────────────────── v0.8.10
 Installed Optim ─────────────────────── v0.19.4
 Installed Clustering ────────────────── v0.13.3
 Installed FileIO ────────────────────── v1.0.7
 Installed ScikitLearn ───────────────── v0.5.1
 Installed RDatasets ─────────────────── v0.6.5
 Installed GaussianProcesses ─────────── v0.8.0
  Updating `~/.julia/environments/v1.2/Project.toml`
  [f3117721] + CombineML v1.3.0
  Updating `~/.julia/environments/v1.2/Manifest.toml`
  [7d9fca2a] + Arpack v0.3.1
  [4fba245c] + ArrayInterface v1.2.1
  [9e28174c] + BinDeps v0.8.10
  [b99e7846] + BinaryProvider v0.5.8
  [a74b3585] + Blosc v0.5.1
  [631607c0] + CMake v1.1.2
