 Resolving package versions...
 Installed Missings ──────────────────── v0.4.3
 Installed DiffEqSensitivity ─────────── v4.3.0
 Installed DataAPI ───────────────────── v1.1.0
 Installed PDMats ────────────────────── v0.9.10
 Installed Inflate ───────────────────── v0.1.1
 Installed TableTraits ───────────────── v1.0.0
 Installed LineSearches ──────────────── v7.0.1
 Installed DataFrames ────────────────── v0.19.4
 Installed URIParser ─────────────────── v0.4.0
 Installed Adapt ─────────────────────── v1.0.0
 Installed Tracker ───────────────────── v0.2.5
 Installed StatsFuns ─────────────────── v0.9.0
 Installed DiffEqBase ────────────────── v6.6.0
 Installed CommonSubexpressions ──────── v0.2.0
 Installed StatsBase ─────────────────── v0.32.0
 Installed BinaryProvider ────────────── v0.5.8
 Installed DocStringExtensions ───────── v0.8.1
 Installed DataValueInterfaces ───────── v1.0.0
 Installed NLSolversBase ─────────────── v7.5.0
 Installed Requires ──────────────────── v0.5.2
 Installed InvertedIndices ───────────── v1.0.0
 Installed Reexport ──────────────────── v0.2.0
 Installed PooledArrays ──────────────── v0.5.2
 Installed ExponentialUtilities ──────── v1.5.1
 Installed TimerOutputs ──────────────── v0.5.3
 Installed Compat ────────────────────── v2.2.0
 Installed ForwardDiff ───────────────── v0.10.6
 Installed Rmath ─────────────────────── v0.5.1
 Installed VertexSafeGraphs ──────────── v0.1.0
 Installed GenericSVD ────────────────── v0.2.2
 Installed OrderedCollections ────────── v1.1.0
 Installed FunctionWrappers ──────────── v1.0.0
 Installed Tables ────────────────────── v0.2.11
 Installed GLM ───────────────────────── v1.3.4
 Installed RecipesBase ───────────────── v0.7.0
 Installed NNlib ─────────────────────── v0.6.0
 Installed Calculus ──────────────────── v0.5.1
 Installed DataStructures ────────────── v0.17.6
 Installed Roots ─────────────────────── v0.8.3
 Installed TreeViews ─────────────────── v0.3.0
 Installed IterativeSolvers ──────────── v0.8.1
 Installed Distributions ─────────────── v0.21.8
 Installed DiffEqDiffTools ───────────── v1.4.0
 Installed DiffRules ─────────────────── v0.1.0
 Installed Parsers ───────────────────── v0.3.10
 Installed LightGraphs ───────────────── v1.3.0
 Installed ArrayInterface ────────────── v1.2.1
 Installed SparseDiffTools ───────────── v0.10.3
 Installed StatsModels ───────────────── v0.6.7
 Installed RecursiveArrayTools ───────── v1.0.2
 Installed JSON ──────────────────────── v0.21.0
 Installed StaticArrays ──────────────── v0.12.1
 Installed NaNMath ───────────────────── v0.3.3
 Installed DiffResults ───────────────── v0.0.4
 Installed Parameters ────────────────── v0.12.0
 Installed MuladdMacro ───────────────── v0.2.1
 Installed SimpleTraits ──────────────── v0.9.1
 Installed IteratorInterfaceExtensions ─ v1.0.0
 Installed QuadGK ────────────────────── v2.1.1
 Installed SortingAlgorithms ─────────── v0.3.1
 Installed NLsolve ───────────────────── v4.2.0
 Installed CategoricalArrays ─────────── v0.7.3
 Installed MacroTools ────────────────── v0.5.2
 Installed Distances ─────────────────── v0.8.2
 Installed DiffEqCallbacks ───────────── v2.9.0
 Installed ArnoldiMethod ─────────────── v0.0.4
