 Resolving package versions...
 Installed Requires ──────────────────── v0.5.2
 Installed NaNMath ───────────────────── v0.3.3
 Installed QuantumOptics ─────────────── v0.6.5
 Installed VersionParsing ────────────── v1.1.3
 Installed Primes ────────────────────── v0.4.0
 Installed CommonSubexpressions ──────── v0.2.0
 Installed BinaryProvider ────────────── v0.5.8
 Installed DocStringExtensions ───────── v0.8.1
 Installed Inflate ───────────────────── v0.1.1
 Installed IteratorInterfaceExtensions ─ v1.0.0
 Installed RecursiveArrayTools ───────── v0.18.6
 Installed DiffRules ─────────────────── v0.1.0
 Installed DiffEqDiffTools ───────────── v1.4.0
 Installed Arpack ────────────────────── v0.3.1
 Installed FFTW ──────────────────────── v0.3.0
 Installed BandedMatrices ────────────── v0.14.1
 Installed RecipesBase ───────────────── v0.7.0
 Installed FunctionWrappers ──────────── v1.0.0
 Installed DiffEqNoiseProcess ────────── v3.3.1
 Installed Parsers ───────────────────── v0.3.10
 Installed BlockBandedMatrices ───────── v0.6.0
 Installed MacroTools ────────────────── v0.5.2
 Installed ArrayInterface ────────────── v1.2.1
 Installed DataStructures ────────────── v0.17.6
 Installed Conda ─────────────────────── v1.3.0
 Installed Reexport ──────────────────── v0.2.0
 Installed NLsolve ───────────────────── v4.2.0
 Installed Adapt ─────────────────────── v1.0.0
 Installed BinDeps ───────────────────── v0.8.10
 Installed VertexSafeGraphs ──────────── v0.1.0
 Installed WignerSymbols ─────────────── v0.3.1
 Installed TreeViews ─────────────────── v0.3.0
 Installed SpecialFunctions ──────────── v0.8.0
 Installed JSON ──────────────────────── v0.21.0
 Installed DiffEqCallbacks ───────────── v2.5.2
 Installed AbstractFFTs ──────────────── v0.5.0
 Installed Roots ─────────────────────── v0.8.3
 Installed StochasticDiffEq ──────────── v6.8.0
 Installed Distances ─────────────────── v0.8.2
 Installed DiffEqBase ────────────────── v5.20.1
 Installed StaticArrays ──────────────── v0.11.1
 Installed ResettableStacks ──────────── v0.6.0
 Installed URIParser ─────────────────── v0.4.0
 Installed ArnoldiMethod ─────────────── v0.0.4
 Installed MatrixFactorizations ──────── v0.2.1
 Installed DiffResults ───────────────── v0.0.4
 Installed IterativeSolvers ──────────── v0.8.1
 Installed ArrayLayouts ──────────────── v0.1.5
 Installed LineSearches ──────────────── v7.0.1
 Installed RandomNumbers ─────────────── v1.3.0
 Installed GenericSVD ────────────────── v0.2.2
 Installed FillArrays ────────────────── v0.8.2
 Installed NLSolversBase ─────────────── v7.5.0
 Installed SimpleTraits ──────────────── v0.9.1
 Installed OrderedCollections ────────── v1.1.0
 Installed TableTraits ───────────────── v1.0.0
 Installed BlockArrays ───────────────── v0.10.2
 Installed SparseDiffTools ───────────── v0.9.1
 Installed Parameters ────────────────── v0.11.0
 Installed OrdinaryDiffEq ────────────── v5.14.0
 Installed MuladdMacro ───────────────── v0.2.1
 Installed ForwardDiff ───────────────── v0.10.6
 Installed Calculus ──────────────────── v0.5.1
 Installed ExponentialUtilities ──────── v1.5.1
 Installed LightGraphs ───────────────── v1.3.0
 Installed Compat ────────────────────── v2.2.0
 Installed RecursiveFactorization ────── v0.1.0
  Updating `~/.julia/environments/v1.0/Project.toml`
  [6e0679c1] + QuantumOptics v0.6.5
  Updating `~/.julia/environments/v1.0/Manifest.toml`
  [621f4979] + AbstractFFTs v0.5.0
  [79e6a3ab] + Adapt v1.0.0
